number,sha,author_id,author_name,date,files,files_sha
546,6eae5b65a32b679efacf95a2867648330f83a871,,,2020-03-08 00:30:12,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['2280de597139db8c6891c3b5ec76c3b880e42ee7', 'd5a202ecfa301294c16bbc54a3977f2691fd80c9', 'fc8363f9274a48da9b9ad71765392a9aab914df6']"
547,f67097ae85e145aa830445e5c67c99ef7645da7b,,,2020-03-08 00:28:40,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['40b9791dba27865208f2b0badc1db76a309c56f9', 'e79d10cfe110d62f3d8422ee8d65a8ef7eeac3eb', '0b9787d7b8b644c51dc289b09ff651b7a125b176']"
548,87bcdf99dad92954112ea189fb5902f772f8321c,60674295,,2020-03-08 00:01:01,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['fe2fc4608985206cddadad70ef0dea6e1e3e80ae', '5ac42df5369fad235289402fa956d06dcc2b07df', '3f87ea7da34033add09e6bef0a5f7cbd864e8f5b']"
549,de0e377ab73fcda815bb6cd2f9986bebf15d7104,60674295,,2020-03-07 23:59:01,['csse_covid_19_data/csse_covid_19_daily_reports/03-07-2020.csv'],['f62bcd6755b1c6c12e341a2f66fac99127f148f8']
550,8d536bfc98acb4222d983f46b82f2f472e735ef9,,,2020-03-07 08:47:08,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['40b9791dba27865208f2b0badc1db76a309c56f9', 'e79d10cfe110d62f3d8422ee8d65a8ef7eeac3eb', '0b9787d7b8b644c51dc289b09ff651b7a125b176']"
551,4443b25f4de0bebb08fbb76dcf428a879349a8a7,60674295,,2020-03-07 00:01:30,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['68bd523c5b7211a8310ef30c00ada49239384730', '16b10983982889209f43cc83804beae8fb34881a', 'b5be00e0d6ca9594dcce5e40a07cbdb037d3ec6e']"
552,abcfb889b38c0747e11a10ce01bd1aeb2c42f71f,60674295,,2020-03-06 23:59:01,['csse_covid_19_data/csse_covid_19_daily_reports/03-06-2020.csv'],['a2be2db1d4eb4fbf4b5c0ec21ab61cf16a02e3f8']
553,e1c41f13e907e3828fb40cb542148b6430426199,60674295,,2020-03-06 00:01:24,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['468c11132c76a68666bc0a15c25e8f9eb11805f6', 'b56db87db6adc21fd0fc0ed43429e51adff3f02d', '7694bb6b77dc4f3d0edca1103f5222e7520079b3']"
554,478bc1a79d105d678ddc5b6aa7ebe36e9377599c,60674295,,2020-03-05 23:59:01,['csse_covid_19_data/csse_covid_19_daily_reports/03-05-2020.csv'],['f6aec6e640403b5b1506d3367dbe01d11feedda5']
555,0f37399c621045f3df74c0e84d82266132f0260a,,,2020-03-05 22:59:55,['who_covid_19_situation_reports/who_covid_19_sit_rep_time_series/who_covid_19_sit_rep_time_series.csv'],['ebf670b8c0b0d6f18706e25417d0f15cd323d080']
556,c625bf2de25b72615431f93247d005bc938dc09a,60674295,,2020-03-05 19:22:45,['who_covid_19_situation_reports/who_covid_19_sit_rep_time_series/who_covid_19_sit_rep_time_series.csv'],['fac4af848720eeff0a41d14736be647c7f15f978']
557,37e53a697fd3e3c204f8ba0e4e9fcd1ad807039c,47940478,Hongru Du,2020-03-05 19:13:38,['who_covid_19_situation_reports/who_covid_19_sit_rep_time_series/who_covid_19_sit_rep_time_series.csv'],['fac4af848720eeff0a41d14736be647c7f15f978']
558,37fc5916bade4f6ed3a8d325a5a6125932e86c1f,60674295,,2020-03-05 04:12:48,"['who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200225-sitrep-36-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200226-sitrep-37-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200227-sitrep-38-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200228-sitrep-39-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200229-sitrep-40-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200301-sitrep-41-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200302-sitrep-42-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200303-sitrep-43-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_time_series/who_covid_19_sit_rep_time_series.csv']","['dad80f0e97ed94f1784a11494c99122bb76a0947', 'cfe860a7fc40337c606536dce79a5f994cad7504', 'e3e29bb8a4621fce2c45d170c07092bb82ceba03', '227bd9b956a817ee0da1886bd835986155817d84', '752d1701e3f7fab0054e69f9ee33234c18aa054c', 'dd2fe8f5c627ea092582da563b78e3ae03195571', '7f9a37ebd903ff3065995a6b96c1d3b674a75685', '78d86eff397f86f717a57111bd0b5f1dec77a363', '681c11dc6bdaf79a19f0f190b93f24b695503f66']"
559,2ff98d1c28a784eacfeb0f5c81dc642cc671c5c6,47940478,Hongru Du,2020-03-05 04:08:40,"['who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200225-sitrep-36-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200226-sitrep-37-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200227-sitrep-38-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200228-sitrep-39-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200229-sitrep-40-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200301-sitrep-41-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200302-sitrep-42-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200303-sitrep-43-covid-19.pdf']","['dad80f0e97ed94f1784a11494c99122bb76a0947', 'cfe860a7fc40337c606536dce79a5f994cad7504', 'e3e29bb8a4621fce2c45d170c07092bb82ceba03', '227bd9b956a817ee0da1886bd835986155817d84', '752d1701e3f7fab0054e69f9ee33234c18aa054c', 'dd2fe8f5c627ea092582da563b78e3ae03195571', '7f9a37ebd903ff3065995a6b96c1d3b674a75685', '78d86eff397f86f717a57111bd0b5f1dec77a363']"
560,65920472e4226a78e66a9da4e8483e19ccea61b0,47940478,Hongru Du,2020-03-05 04:04:56,['who_covid_19_situation_reports/who_covid_19_sit_rep_time_series/who_covid_19_sit_rep_time_series.csv'],['681c11dc6bdaf79a19f0f190b93f24b695503f66']
561,4776d25a5ac1303d25729a5b9f485cc97544605f,,,2020-03-05 00:12:30,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['f6b68533283589b1869fac93b0ee2d6e7ae476da', 'fded2ebb071d1e92bab726c215ee5ee5c5e05042', '4bba56c51e3f3437fbca0a546ae6591da1cf5fc6']"
562,99413fa350a20d1bc66a675dc38c1baed62c42ee,,,2020-03-05 00:08:03,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['ea46191b1457bfc13c79e4cb881144edbf43cea5', 'f191f6332eb847d237d2bfe7353cdd9f1c450ca7', '4fe98a0442373b0185002964d0ffd9775338e376']"
563,275765cf8b9807b5c0a2b972fedb3730c6135dd2,,,2020-03-05 00:06:40,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['ef3a2f0d79a9e5f38fd09a20cbe6638b97c222be', '858343937ab61a8e264347ab3e8b9f7260b976c8', 'a02796e4131db21049c812c352b1c62b641781c0']"
564,80f4b69cb02a4cf887ab59cd1826fc960638c13b,60674295,,2020-03-05 00:01:02,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['60672d08f3c091a2d49d6f149b9a729ebf22e6ae', 'ba395a4f314a030f0a1f598b7dbab95fb576b065', '47e0030ee43b6ce1be0eea019a580ebaaad2c5e3']"
565,252d52091b9dc7cdec7f90157f3d86d222845e86,60674295,,2020-03-04 23:59:01,['csse_covid_19_data/csse_covid_19_daily_reports/03-04-2020.csv'],['b390af254231d02c13bec1d1721baf69ddc25b67']
566,05e55a9feb57e4af431d50f933c57192c0509a0a,,,2020-03-04 00:40:46,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['ef3a2f0d79a9e5f38fd09a20cbe6638b97c222be', '858343937ab61a8e264347ab3e8b9f7260b976c8', 'a02796e4131db21049c812c352b1c62b641781c0']"
567,3b3442a3c99a3598ad9ec2e0152839894ce0ee59,60674295,,2020-03-04 00:26:19,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['cbaa1700c90c472252ac3321ce7f3e228efe1583', '5a2d36c4c77bca501e0e7b8a285755420cde9843', '9274a9e83117163358fb3a706bd888b3c535c4ac']"
568,10fdd95b61abf5bb1f090c36d5698ee28c7b2656,60674295,,2020-03-03 23:59:01,['csse_covid_19_data/csse_covid_19_daily_reports/03-03-2020.csv'],['3e0b06390e9f3d615037a8a2196280e37b5b0217']
569,fa1d92287654f2a14a30d47d7d0db6c84d96f8c1,,,2020-03-03 14:46:42,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['970a6715be36b9a1e829845173272a2c49b34298', '495994f6dbc09a61cc5bba16d7b95bf5af53b183', 'dde3771491f10204b70e58b9f001fc77759a3fb2']"
570,18950a699f524dce4947ec72d7757345750152ea,,,2020-03-03 00:14:22,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['bbcc0460b85b34fc2778895baddbed5498b1ff7d', '8b0b2915732ac81183165a4fc5b81af68d663570', '79aee284a09380fe379e6f818d4b744acc7cad40']"
571,7fec6bb9ed3f40ba9a6e99b2486b965a02441e6b,,,2020-03-03 00:05:10,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['bfa1e12ed8b4d45724826a7302e6afbf49a32dfb', 'd6287c4335d573de6273e3fcb8f1d2add4cd4ec3', 'c1755f7a738a193ace5ed589e3f3a25033adcb00']"
572,794bb7f3691a2c386041d7bfab2e1ff3733ec5ab,60674295,,2020-03-02 23:59:01,['csse_covid_19_data/csse_covid_19_daily_reports/03-02-2020.csv'],['c69fe767ad9644032340c48bfe293df4f2e69157']
573,e8bf3663264fade63738ab6590dec32dd8538415,,,2020-03-02 19:24:26,"['archived_data/test/02-18-2020.csv', 'archived_data/test/02-19-2020.csv', 'archived_data/test/02-20-2020.csv', 'archived_data/test/02-21-2020.csv', 'archived_data/test/02-22-2020.csv', 'archived_data/test/02-23-2020.csv', 'archived_data/test/02-24-2020.csv', 'archived_data/test/02-25-2020.csv', 'archived_data/test/02-26-2020.csv', 'archived_data/test/02-27-2020.csv', 'archived_data/test/02-28-2020.csv', 'archived_data/test/02-29-2020.csv', 'archived_data/test/03-01-2020.csv', 'archived_data/test/README.md', 'archived_data/test/cases_current_test.csv']","['099fc62bc51ea93bc4cb39e29170490c76c6ed32', '3fc10d6c6354c2dbaecbffbb6a905f13c60f26e3', '7dc3abb5d3753e21ec9e33fb1d22f7799da40804', '4634fcfdee61b0822450e8e3a70b658f68b791cd', '9c3392fe24248328905efa503f8e81005d656ddb', '27eb2fc62ae6a54300b95edae29d26ef9e4f71d6', '49604d632753383f30784309127a154003d42089', '771f7fbb8acc8e63d71876fc51d6c112d1e68223', 'c467abfccc11cecf26a1b8b01f105047b5314ee1', '9033ba26cf0f8464453699863c1b58c4a779b831', '383dad492925ac28ead974080cfb3f42fa30e284', 'bfc4866947c026be2f30d8f274737057a9f69f46', 'd9ca3727b812907239e77277a28ba5b6becedd72', 'e69de29bb2d1d6434b8b29ae775ad8c2e48c5391', '15c530537e313d53e50645bf9cdcc483576117db']"
574,dcaac370b359dbea4f932447e48b34e01a3fb4b1,,,2020-03-02 18:55:59,['archived_data/data/bnonews_data.txt'],['84ab395533644ed699439603ba238f0715f06956']
575,2e91f857175ea0522c18fcbdeeb067cc9cebbf9b,60674295,,2020-03-02 18:54:31,['archived_data/data/bnonews_data.txt'],['84ab395533644ed699439603ba238f0715f06956']
576,570618f3ac222cf229bb1b27692a726dc0baf021,60674295,,2020-03-02 18:49:28,['archived_data/data/bnonews_data.txt'],['18c6aa0c823ff65db8b6c494c662206fff11fd47']
577,f9402865a1528128f6fb45b81e77e14d1849c86e,60674295,,2020-03-02 18:44:25,['archived_data/data/bnonews_data.txt'],['7208c9bfd55e57a47c847280b38214df0dc16d6d']
578,ddbc9662fc4b73cd2585be6a3c01617f713864e0,60674295,,2020-03-02 18:39:22,['archived_data/data/bnonews_data.txt'],['664555d91b9e24734aa3bdfe4c51da4ecd6f0f5a']
579,e9bbe2bed0a5f9e664a4946980f9f4b23a9ad849,60674295,,2020-03-02 18:34:19,['archived_data/data/bnonews_data.txt'],['6ccd423ac4bc1ee24688b9bd2da180e79534f6ed']
580,d8679c87b518efeffa2aaed1e09235994bf74416,60674295,,2020-03-02 18:29:16,['archived_data/data/bnonews_data.txt'],['9b00604a88082f79d003ef08db3f79a09f44a7bb']
581,8af8c154e4d61d4d2f2a660ae83deab671d3627a,60674295,,2020-03-02 18:24:13,['archived_data/data/bnonews_data.txt'],['4915b6e4b3de6151e626e371f601738cc3ddb38a']
582,a3c16f4583df946f1637f6967be931af90ada448,60674295,,2020-03-02 18:19:09,['archived_data/data/bnonews_data.txt'],['8b869aa955bd83d5116b5e3a44489453133ef3cf']
583,35ce512232ed94c3053fd593ddc518909620c80e,60674295,,2020-03-02 18:14:06,['archived_data/data/bnonews_data.txt'],['0cde1445b31b02cf32f259a676d25a020771d260']
584,a3ec43c754747480828870bb59fd18895020292b,60674295,,2020-03-02 18:09:03,['archived_data/data/bnonews_data.txt'],['66171fa09b8203006bf407d662bf81e98a150297']
585,3bae229ec959adcf885acd534aa3af467c816153,60674295,,2020-03-02 18:04:00,['archived_data/data/bnonews_data.txt'],['aaffcbdb508b4f8b1cb24527b3369f2e1f9c3dfd']
586,537a64ccca3ec30fd25d2b7387cf94480b6f8f47,60674295,,2020-03-02 17:58:57,['archived_data/data/bnonews_data.txt'],['29217f2adc9d6f61abfddf4b2dbe3ade2a65c757']
587,30e307c0f22a6ed4228c076f989c7992adcb8e8d,60674295,,2020-03-02 17:53:54,['archived_data/data/bnonews_data.txt'],['c5bef3786fb863511d8d87a3b668f32a45b8609b']
588,6d009bf5fdc0b912c9af9d9f88afb4e5bce2434c,60674295,,2020-03-02 17:48:51,['archived_data/data/bnonews_data.txt'],['d009e4cc110b114117d137ff138428d83c4c53aa']
589,83491545914a56ce2425bf14e6dc08e7ad75b32e,60674295,,2020-03-02 17:43:47,['archived_data/data/bnonews_data.txt'],['72c2a7bbf6be50f8395bb61de5c1b01b8f6ce601']
590,3002db392708188c0cc9bbc5fb017109ed46f2fe,60674295,,2020-03-02 17:38:44,['archived_data/data/bnonews_data.txt'],['e6189ecac4365db5391bf2266ba46bb7d8a5a08e']
591,9f8d9dd3be4ba2e26980fe82f8af155b1023a03a,60674295,,2020-03-02 17:33:41,['archived_data/data/bnonews_data.txt'],['c6786e0a71acd66453c80568a827c2ca92ba826e']
592,527e4926c87b1cc2256c09df4ebaa66f88c86857,60674295,,2020-03-02 17:28:38,['archived_data/data/bnonews_data.txt'],['8b9ad9864d1c97dc754f8f6c1fa8570190a32621']
593,0935f9e6de5bf1f6d0d52c004f101ff742d88bbd,60674295,,2020-03-02 17:23:35,['archived_data/data/bnonews_data.txt'],['a081e49da4efcd88a12fd3940afd8affbc0d99a9']
594,d68367d5f306ac37db6846bf16708cea53534bd9,60674295,,2020-03-02 17:18:32,['archived_data/data/bnonews_data.txt'],['e567fffd9bf0196127f1f0c1a3711f9638791f7a']
595,457965a53cf2a3135377ea65af209a37b3fedc52,60674295,,2020-03-02 17:13:28,['archived_data/data/bnonews_data.txt'],['fa40bbfa6dddff40f185cb129effda472b59c14c']
596,bd498eee5fd9122443a1dad78a9b35d4c2fd039e,60674295,,2020-03-02 17:08:25,['archived_data/data/bnonews_data.txt'],['bb21a3856bad2dd736e5da87931283702546a45f']
597,0e0eecf423719e477b55a06d7577c9886efbf394,60674295,,2020-03-02 17:03:22,['archived_data/data/bnonews_data.txt'],['033861cd7fe7d273b10ab1e429a2edcac02c84e9']
598,06443eaee0dc65da5e43dfe8379c1c0175c1d10b,60674295,,2020-03-02 16:58:19,['archived_data/data/bnonews_data.txt'],['7c2c29e7883a8ff73feba90d910c1bd537bbe00d']
599,573c04900098395d74563761eac17464a01fc95f,60674295,,2020-03-02 16:53:15,['archived_data/data/bnonews_data.txt'],['1aab57b56bd343ee28daff4c82b9acc31d564b8c']
600,ab57b10bd7d66ab4e52ca4347f16cd3ac305fedd,60674295,,2020-03-02 16:48:11,['archived_data/data/bnonews_data.txt'],['a2f0ca1157c2dffef889d0978877f0c382e1b47c']
601,ceeea2b6aad895976eebae4f6c81df16d1ebca0a,60674295,,2020-03-02 16:43:08,['archived_data/data/bnonews_data.txt'],['1428719bf039ae63cd9e5610fa82e0f57dbf9496']
602,4effcd5d5014ad072662b267fdf3abf705de3de8,60674295,,2020-03-02 16:38:05,['archived_data/data/bnonews_data.txt'],['323f80ffad7b16c805ec8dca805fb5f472786368']
603,19413340020d0337d51151547fcffda299b45532,60674295,,2020-03-02 16:33:01,['archived_data/data/bnonews_data.txt'],['ea9b462ddc454082cc63903a392462f9490ebb27']
604,4af5bd38f94edfa319fc116c6be36c2489af5038,60674295,,2020-03-02 16:27:58,['archived_data/data/bnonews_data.txt'],['cb5b7e0e6a0c64fac2b771303166ee58d98dc41d']
605,0d9d19f5d55f77a99d1471cadc929a654c7537f4,60674295,,2020-03-02 16:22:55,['archived_data/data/bnonews_data.txt'],['5fc008f346eaf0d8063e96d8740f7b263e37d3b4']
606,3cc55d704792d5b7c3b31d5201b18b7e0f0ea74f,60674295,,2020-03-02 16:17:52,['archived_data/data/bnonews_data.txt'],['9ad62bcfc90585f412c9ce360758f9c37e0cc125']
607,5bd0e4dba3a7502f243399aece622230f89cde32,60674295,,2020-03-02 16:12:49,['archived_data/data/bnonews_data.txt'],['d85a542bfad47c8604e4b56c120dc8cbf3c47aae']
608,af4eb11a27c5e1c56f5a7a28e8e6329099905241,60674295,,2020-03-02 16:07:46,['archived_data/data/bnonews_data.txt'],['347aa14a168dadf105a88199ec24a256583baf2e']
609,2238e61272ee4b3dc5fcd8bcc09ac2dddbf06597,60674295,,2020-03-02 16:02:43,['archived_data/data/bnonews_data.txt'],['cb11f6e15472cc2b23e8a9d59fd1226a08bf065e']
610,38c9b5f17aaa8d2ef6c73e32876b8c371798b0ef,60674295,,2020-03-02 15:57:40,['archived_data/data/bnonews_data.txt'],['c3e0bd3dde57eaed26f8c807713778dfaf4c9396']
611,06aa2c6a5974c0298d929a0dbc1bc41ee3138ffc,60674295,,2020-03-02 15:52:37,['archived_data/data/bnonews_data.txt'],['f331a334118ae36c9d0c256120c3df194d771234']
612,1563e72dff59a7bccd45b2237f0b679e496597b7,60674295,,2020-03-02 15:47:33,['archived_data/data/bnonews_data.txt'],['870d7393c223ed61be7704db572b9839aeb51c5c']
613,8280490c16ce2810cb7ccefbb17c2e55a7955d96,60674295,,2020-03-02 15:42:30,['archived_data/data/bnonews_data.txt'],['5ff74ae45f28cb989ce9ad899bea1b559f22a034']
614,647f7bdd3af91824e81486ebc1092e885211f002,60674295,,2020-03-02 15:40:51,['archived_data/data/bnonews_data.txt'],['ddf0e5a398212a6de7efb76e239f208981542047']
615,c573a2489ebe280f57b399de0a17dfbc846d7351,60674295,,2020-03-02 15:40:45,['archived_data/data/bnonews_data.txt'],['3e6fe883aedab6b8369261d229078d63c6f5253e']
616,9cd0899bb3a5bbe2f064c338b4f2698e5f3db7dd,60674295,,2020-03-02 15:39:58,['archived_data/data/bnonews_data.txt'],['f2fb0a47cfd1764de793a8139e555b946174477a']
617,6b38414edfa840b54ec2446100495b14a4b3a313,60674295,,2020-03-02 15:36:20,['archived_data/data/bnonews_data.txt'],['4153c58dc455907777329044ab33ca87f831ed32']
618,cb54096f982bc735b99158cef63955329a4eb1a4,60674295,,2020-03-02 15:33:18,['archived_data/data/bnonews_data.txt'],['0a084d2e557e0ba00cccb8d5834bdb72aff6356a']
619,8479e6aa561f0a037e048256920dca4a636af48f,60674295,,2020-03-02 15:28:15,['archived_data/data/bnonews_data.txt'],['991a0304828a55e8e6253c12f4ae4c830edf9a85']
620,8f27eae37efd9e71b11eba56b8b42e3e221d6163,60674295,,2020-03-02 15:23:11,['archived_data/data/bnonews_data.txt'],['97603aa8fcd04029f9053a8bfb95be0d06a0f99d']
621,6e7df1bbb77d7dbbb508954317e731362b2bdcf8,60674295,,2020-03-02 15:12:23,['archived_data/data/bnonews_data.txt'],['8c8cc15e80040825d74e3fb8169fd9e826ea604c']
622,eb04a3e22ee2f8888fd18b8712afbd71bc53dfbb,60674295,,2020-03-02 15:07:22,['archived_data/data/bnonews_data.txt'],['02ead326e0639e23008c2413e28b8af12bd519ac']
623,05ede0c25cef2b0e10740427b7d0fd032e546c2b,60674295,,2020-03-02 15:04:36,['archived_data/data/bnonews_data.txt'],['03cad1a4f2ba5228439c003b7bd9ba1488445343']
624,6705b09931287213f2cfa1c22761e8bbdba988e4,60674295,,2020-03-02 14:59:12,['archived_data/data/bnonews_data.txt'],['12e6f813efc772189fd77e6f7dd89b19bbdddd50']
625,9fff45fafefbabc5c50646e98e103fa8248c9dc6,,,2020-03-02 04:06:17,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['bdae8894b59d33b90f38115a220f8cff849f95ff', '7ae20d4bbc7174a830c7bb9e0e90ac70abf77704', '17ac7f5410c79799f1e53cb4edf4740bdcfd072e']"
626,8c1eed06087f810d500717418e5f8613a38cc8cf,,,2020-03-02 00:19:54,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['b361ee7ec7ea8edc63fa5163c3928853269c9062', '294b67f0748d77a7eb9e5e662e52ffa988345900', '00bc6c29d69e04f2cf1e02f2184c28b1b14f436f']"
627,9f6eb4c3432b72053800a2315da20eac2e97b422,60674295,,2020-03-01 23:59:00,"['archived_data/test/03-01-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/03-01-2020.csv']","['d9ca3727b812907239e77277a28ba5b6becedd72', '440db1ca874962c0835adbfeac7f4d6d95149cd4']"
628,5f3ba461a5a7ed5f72104e499804e31ca594b0b6,60674295,,2020-03-01 23:56:04,['csse_covid_19_data/README.md'],['e15c1b8a041e951db534a51d2220caad7e88fcf2']
629,255d845e129bf65093c7c21d012e442c9abb4264,,,2020-03-01 00:21:54,"['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Confirmed.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Recovered.csv']","['82cfcb7a6cae782cd19ff6b270a5f4ec674598b9', 'a97d64a95c49b3f174d3f25d5fae7a721cc3d3f3', '9e405ae49d9ba7fa399406ce4e0f767cbd5a9bb8']"
630,29167273908c796eaca1b728fc6118d290f3ed90,60674295,,2020-02-29 23:59:01,['archived_data/test/02-29-2020.csv'],['bfc4866947c026be2f30d8f274737057a9f69f46']
631,ebb8ada2ddc9f9acbd1142ec2d67a92553084893,,,2020-02-29 23:57:11,['csse_covid_19_data/csse_covid_19_daily_reports/02-29-2020.csv'],['9881dbb600744366d6f48a4910647d4ab960c161']
632,f99444c5535d8e06d3197c9dec571515501727de,60674295,,2020-02-29 23:53:03,['csse_covid_19_data/csse_covid_19_time_series/time_series_19-covid-Deaths.csv'],['74593deb811874fc0541c4dd02e6b8404d09a862']
633,288fce7ef9326940e3c8a76a9b53e3bfb870311d,60674295,,2020-02-29 23:51:15,['csse_covid_19_data/csse_covid_19_daily_reports/02-28-2020.csv'],['d8fb2e4fdb377ec92caf76075b321bac69ff4ecc']
634,04d349b20deeb9a1566e760335c1f5c6589290e0,60674295,,2020-02-29 20:01:38,['csse_covid_19_data/README.md'],['0ac43119f5b28e83a3887d00eaafa11dda7554ae']
635,d45ae45e6e63951e789a3e3fb192923defdc0970,60674295,,2020-02-29 19:26:51,['README.md'],['e40f0f95d276308521d5cc10fcb5aa0410d610e3']
